Year,Quarter,Module Code,Module Name
1,A,M529,International Accounting
1,A,M530,Operational and Project Management in a Digital World
1,A,M503,Behavioural Competencies in Virtual Teams
1,B,M532,International Strategic Management & Innovation
1,B,M531,Economics & Society
1,B,M506,Research Methods and Scientific Work
1,C,M525,HR Management and Organisation Design
1,C,M518,International Marketing
1,C,M522,Finance & Risk Management
1,D,M598,Master Thesis
